pokemon_1,pokemon_2,pokemon_3,pokemon_4,pokemon_5,pokemon_6
Chandelure,Glastrier,Necrozma,Stakataka,Amoonguss,Decidueye
Nidoking,Heatran,Toxapex,Corviknight,Dragapult,Rhyperior
Melmetal,Magnezone,Rillaboom,Slowking-Galar,Tapu Fini,Landorus-Therian
Weavile,Slowking,Dragonite,Magnezone,Landorus-Therian,Mandibuzz
Hydreigon,Dragapult,Corviknight,Hippowdon,Excadrill,Toxapex
Mienshao,Tapu Koko,Slowking,Mandibuzz,Scizor,Landorus-Therian
Kyurem,Toxapex,Clefable,Chansey,Swampert,Corviknight
Kyurem,Garchomp,Corviknight,Toxapex,Heatran,Zeraora
Tapu Koko,Nidoking,Corviknight,Heatran,Urshifu-Rapid-Strike,Seismitoad
Rillaboom,Tapu Koko,Heatran,Slowking,Landorus-Therian,Mandibuzz
Weavile,Slowking,Zapdos,Heatran,Dragapult,Garchomp
Gengar,Heatran,Toxapex,Tangrowth,Tornadus-Therian,Garchomp
Dragapult,Tapu Fini,Crawdaunt,Landorus-Therian,Scizor,Zapdos
Bisharp,Dragapult,Rotom-Wash,Ferrothorn,Landorus-Therian,Mandibuzz
Dhelmise,Weavile,Tapu Fini,Heatran,Tornadus-Therian,Zeraora
Electabuzz,Excadrill,Zacian-Crowned,Yveltal,Kyogre,Calyrex-Shadow
Hydreigon,Toxapex,Tapu Lele,Hippowdon,Tornadus-Therian,Heatran
Togekiss,Zeraora,Urshifu-Rapid-Strike,Corviknight,Toxapex,Landorus-Therian
Aegislash,Keldeo-Resolute,Gastrodon,Corviknight,Zeraora,Clefable
Urshifu-Rapid-Strike,Tapu Lele,Zeraora,Kartana,Landorus-Therian,Heatran
Shedinja,Skarmory,Gastrodon,Toxapex,Clefable,Hydreigon
Tapu Koko,Landorus-Therian,Hawlucha,Magearna,Azumarill,Dragonite
Blacephalon,Tapu Fini,Weavile,Zapdos,Landorus-Therian,Ferrothorn
Groudon,Kyogre,Xerneas,Necrozma-Dusk-Mane,Yveltal,Eternatus
Urshifu-Rapid-Strike,Dragapult,Weavile,Tapu Fini,Corviknight,Landorus-Therian
Volcanion,Torkoal,Venusaur,Garchomp,Scizor,Tornadus-Therian
Necrozma,Tapu Lele,Ferrothorn,Landorus-Therian,Weavile,Rotom-Wash
Necrozma,Garchomp,Landorus-Therian,Heatran,Tapu Fini,Salamence
Necrozma,Landorus-Therian,Moltres-Galar,Ferrothorn,Zeraora,Tapu Fini
Necrozma,Tornadus-Therian,Landorus-Therian,Heatran,Toxapex,Weavile
Volcanion,Weavile,Slowking-Galar,Tapu Fini,Landorus-Therian,Corviknight
Corviknight,Ferrothorn,Tapu Fini,Garchomp,Blacephalon,Obstagoon
Sylveon,Garchomp,Reuniclus,Toxapex,Skarmory,Excadrill
Sylveon,Skarmory,Volcarona,Garchomp,Dragapult,Zeraora
Sylveon,Skarmory,Volcarona,Garchomp,Toxapex,Dhelmise
Tornadus-Therian,Landorus-Therian,Ferrothorn,Tapu Lele,Kyurem,Garchomp
Skarmory,Blissey,Tornadus-Therian,Zapdos-Galar,Kartana,Garchomp
Corviknight,Hippowdon,Tapu Fini,Tapu Koko,Blacephalon,Garchomp
Corviknight,Landorus-Therian,Milotic,Tapu Koko,Blacephalon,Garchomp
Tornadus-Therian,Landorus-Therian,Ferrothorn,Ninetales-Alola,Arctozolt,Garchomp
Ninetales-Alola,Arctozolt,Garchomp,Heatran,Tornadus-Therian,Dragapult
Torkoal,Mandibuzz,Scizor,Volcanion,Venusaur,Garchomp
Pelipper,Slowbro,Ferrothorn,Volcanion,Dragapult,Garchomp
Corviknight,Slowking-Galar,Landorus-Therian,Urshifu-Rapid-Strike,Dragapult,Garchomp
Tornadus-Therian,Ferrothorn,Slowbro,Tapu Lele,Tyranitar,Garchomp
Blacephalon,Dragapult,Blissey,Corviknight,Landorus-Therian,Slowbro
Melmetal,Urshifu-Rapid-Strike,Landorus-Therian,Bisharp,Dragapult,Tapu Fini
Torkoal,Venusaur,Heatran,Landorus-Therian,Tapu Fini,Tapu Koko
Nidoking,Corviknight,Slowking,Dragapult,Weavile,Landorus-Therian
Landorus-Therian,Gengar,Weavile,Raikou,Slowking,Corviknight
Blacephalon,Buzzwole,Ferrothorn,Landorus-Therian,Tapu Fini,Weavile
Dragonite,Magnezone,Landorus-Therian,Toxapex,Clefable,Kartana
Dragapult,Tapu Lele,Corviknight,Tapu Fini,Landorus-Therian,Ditto
Ninetales-Alola,Arctozolt,Mantine,Landorus-Therian,Clefable,Scizor
Noivern,Mew,Tapu Fini,Corviknight,Silvally-Electric,Garchomp
Mew,Nihilego,Celesteela,Garchomp,Bisharp,Dragonite
Tyranitar,Excadrill,Reuniclus,Tornadus-Therian,Ferrothorn,Keldeo
Cryogonal,Volcanion,Landorus-Therian,Tapu Lele,Blacephalon,Dragapult
Zarude-Dada,Dragapult,Scizor,Toxapex,Corviknight,Landorus-Therian
Landorus-Therian,Tapu Lele,Buzzwole,Corviknight,Rotom-Wash,Tyranitar
Haxorus,Tapu Lele,Landorus-Therian,Hydreigon,Buzzwole,Corviknight
Landorus-Therian,Haxorus,Bisharp,Hawlucha,Tapu Koko,Dragapult
Tapu Lele,Landorus-Therian,Hawlucha,Keldeo-Resolute,Melmetal,Magnezone
Landorus-Therian,Tapu Lele,Buzzwole,Corviknight,Rotom-Wash,Tyranitar
Zygarde-10%,Urshifu-Rapid-Strike,Tapu Koko,Slowbro,Hippowdon,Corviknight
Seismitoad,Tyranitar,Excadrill,Tornadus-Therian,Corviknight,Dracozolt
Snorlax,Garchomp,Magearna,Zarude,Dragapult,Moltres
Shedinja,Quagsire,Blissey,Mew,Zapdos,Clefable
Shedinja,Xatu,Corviknight,Toxapex,Clefable,Hippowdon
Nihilego,Celesteela,Heatran,Garchomp,Tapu Fini,Dragonite
Salamence,Garchomp,Weavile,Rotom-Wash,Clefable,Corviknight
Dragonite,Garchomp,Weavile,Rotom-Wash,Clefable,Corviknight
Seismitoad,Volcanion,Zapdos,Pelipper,Ferrothorn,Crawdaunt
Excadrill,Kartana,Tyranitar,Landorus-Therian,Zapdos-Galar,Zeraora
Tapu Koko,Kartana,Landorus-Therian,Tapu Fini,Mandibuzz,Slowking-Galar
Kommo-o,Kyurem,Mew,Kartana,Dragonite,Melmetal
Slowking-Galar,Corviknight,Clefable,Toxapex,Chansey,Mandibuzz
Slowking-Galar,Corviknight,Clefable,Toxapex,Chansey,Tangrowth
Corviknight,Tornadus-Therian,Heatran,Tapu Lele,Terrakion,Garchomp
Latios,Nidoking,Heatran,Slowbro,Rillaboom,Mandibuzz
Landorus-Therian,Regieleki,Hawlucha,Rillaboom,Garchomp,Slowbro-Galar
Kartana,Garchomp,Heatran,Mandibuzz,Slowbro,Dragapult
Dragapult,Zeraora,Tornadus-Therian,Kommo-o,Celebi,Cinderace
Dragonite,Clefable,Corviknight,Nidoking,Slowking,Weavile
Kartana,Landorus-Therian,Rotom-Wash,Magearna,Tyranitar,Cinderace
Garchomp,Ferrothorn,Mandibuzz,Slowking-Galar,Cinderace,Ditto
Clefable,Slowking-Galar,Gastrodon,Corviknight,Dragapult,Heatran
Landorus-Therian,Rillaboom,Tornadus-Therian,Garchomp,Magnezone,Tapu Fini
Spectrier,Tapu Fini,Zarude,Heatran,Garchomp,Tornadus-Therian
Tyranitar,Excadrill,Dracozolt,Slowbro,Cinderace,Ferrothorn
Zapdos-Galar,Garchomp,Ferrothorn,Slowbro,Blissey,Cinderace
Clefable,Hydreigon,Hippowdon,Blissey,Slowking-Galar,Corviknight
Landorus-Therian,Magearna,Cinderace,Rillaboom,Tapu Fini,Spectrier
Melmetal,Landorus-Therian,Zarude,Cinderace,Tapu Fini,Zeraora
Tangrowth,Slowbro,Hydreigon,Blissey,Hippowdon,Magearna
Melmetal,Tyranitar,Excadrill,Slowbro,Tornadus-Therian,Dragapult
Dragapult,Weavile,Landorus-Therian,Melmetal,Slowking,Clefable
Urshifu-Rapid-Strike,Corviknight,Slowking-Galar,Landorus-Therian,Hydreigon,Zeraora
Dragapult,Slowking,Tornadus-Therian,Clefable,Landorus-Therian,Melmetal
Dragapult,Weavile,Landorus-Therian,Melmetal,Tapu Fini,Tapu Koko
Magnezone,Weavile,Urshifu-Rapid-Strike,Landorus-Therian,Slowking-Galar,Heatran
Magnezone,Rillaboom,Slowbro,Slowking-Galar,Landorus-Therian,Weavile
Garchomp,Heatran,Slowbro,Melmetal,Dragapult,Tornadus-Therian
Landorus-Therian,Rotom-Wash,Weavile,Heatran,Dragapult,Rillaboom
Landorus-Therian,Heatran,Dragapult,Slowking-Galar,Buzzwole,Tyranitar
Clefable,Corviknight,Toxapex,Mew,Landorus-Therian,Dragapult
Melmetal,Slowking-Galar,Dragapult,Landorus-Therian,Rotom-Wash,Tapu Bulu
Cinderace,Magearna,Landorus-Therian,Ferrothorn,Hydreigon,Zeraora
Tapu Fini,Heatran,Ferrothorn,Slowking-Galar,Weavile,Landorus-Therian
Dragapult,Zeraora,Heatran,Ferrothorn,Landorus-Therian,Tornadus-Therian
Zamazenta-Crowned,Landorus-Therian,Tapu Fini,Magnezone,Tornadus-Therian,Tyranitar
Kyurem,Slowbro,Tornadus-Therian,Nidoking,Heatran,Zeraora
Spectrier,Zapdos-Galar,Landorus-Therian,Tapu Fini,Zarude,Heatran
Corviknight,Latios,Slowking-Galar,Clefable,Landorus-Therian,Zeraora
Rillaboom,Garchomp,Heatran,Clefable,Slowbro,Tornadus-Therian
Landorus-Therian,Latios,Zarude,Heatran,Tornadus-Therian,Clefable
Kartana,Hippowdon,Slowking,Mandibuzz,Clefable,Dragapult
Clefable,Jirachi,Hippowdon,Hydreigon,Skarmory,Toxapex
Landorus-Therian,Rillaboom,Scizor,Garchomp,Magnezone,Hawlucha
Heatran,Tapu Fini,Ferrothorn,Tornadus-Therian,Landorus-Therian,Zeraora
Slowking-Galar,Slowbro,Hydreigon,Skarmory,Hippowdon,Ditto
Toxapex,Dragonite,Hippowdon,Kartana,Mandibuzz,Tapu Koko
Zapdos,Blissey,Clefable,Skarmory,Hippowdon,Slowking
Zamazenta-Crowned,Rillaboom,Garchomp,Hawlucha,Dragapult,Volcarona
Aegislash,Zeraora,Tyranitar,Nidoking,Rillaboom,Rotom-Wash
Tyranitar,Nidoking,Rillaboom,Rotom-Wash,Zamazenta-Crowned,Victini
Melmetal,Dragapult,Tyranitar,Nidoking,Rillaboom,Rotom-Wash
Landorus-Therian,Ferrothorn,Heatran,Slowbro,Tapu Koko,Mandibuzz
Kartana,Heatran,Clefable,Garchomp,Tornadus-Therian,Slowking
Tapu Lele,Heatran,Landorus-Therian,Rotom-Wash,Dragapult,Corviknight
Kyurem,Rillaboom,Magnezone,Gastrodon,Corviknight,Toxapex
Kartana,Garchomp,Zeraora,Grimmsnarl,Keldeo,Skarmory
Slowking-Galar,Mandibuzz,Garchomp,Tapu Koko,Heatran,Buzzwole
Hydreigon,Swampert,Heatran,Tangrowth,Tapu Koko,Tornadus-Therian
Weavile,Garchomp,Rillaboom,Volcarona,Tapu Fini,Hawlucha
Nidoking,Hawlucha,Rillaboom,Volcarona,Urshifu-Rapid-Strike,Bisharp
Melmetal,Rotom-Wash,Dragapult,Landorus-Therian,Clefable,Tornadus-Therian
Slowking-Galar,Clefable,Hydreigon,Gastrodon,Corviknight,Tapu Koko
Slowking-Galar,Clefable,Quagsire,Dragonite,Corviknight,Volcarona
Corviknight,Clefable,Hippowdon,Toxapex,Hydreigon,Tornadus-Therian
Weavile,Volcarona,Rillaboom,Garchomp,Tornadus-Therian,Dragapult
Zamazenta-Crowned,Tapu Lele,Landorus-Therian,Rotom-Wash,Garchomp,Heatran
Bisharp,Slowking,Tangrowth,Clefable,Landorus-Therian,Dragapult
Blissey,Clefable,Skarmory,Hydreigon,Hippowdon,Zamazenta-Crowned
Dragapult,Rillaboom,Landorus-Therian,Heatran,Tyranitar,Zapdos
Dragapult,Melmetal,Clefable,Landorus-Therian,Slowking,Tornadus-Therian
Urshifu-Rapid-Strike,Slowking,Landorus-Therian,Ferrothorn,Clefable,Tornadus-Therian
Tornadus-Therian,Toxapex,Landorus-Therian,Bisharp,Corviknight,Tapu Koko
Garchomp,Ferrothorn,Slowking,Mandibuzz,Heatran,Dragapult
Corviknight,Hippowdon,Hydreigon,Clefable,Zeraora,Toxapex
Hydreigon,Hippowdon,Slowbro,Tornadus-Therian,Clefable,Zeraora
Clefable,Hydreigon,Zapdos-Galar,Rillaboom,Nidoking,Shuckle
Garchomp,Zarude,Tapu Lele,Volcarona,Hawlucha,Weavile
Slowking-Galar,Clefable,Hippowdon,Skarmory,Zapdos,Ditto
Reuniclus,Clefable,Moltres,Toxapex,Kartana,Landorus-Therian
Dragapult,Heatran,Tyranitar,Landorus-Therian,Slowbro,Clefable
Kartana,Garchomp,Slowking,Mandibuzz,Clefable,Zeraora
Aegislash,Clefable,Garchomp,Tornadus-Therian,Heatran,Rillaboom
Clefable,Dragapult,Heatran,Slowking,Zapdos,Landorus-Therian
Grimmsnarl,Terrakion,Garchomp,Hawlucha,Thundurus-Therian,Tapu Lele
Zamazenta-Crowned,Garchomp,Slowbro,Clefable,Zeraora,Corviknight
Tornadus-Therian,Kartana,Garchomp,Slowking,Corviknight,Zeraora
Clefable,Corviknight,Toxapex,Mew,Landorus-Therian,Weavile
Landorus-Therian,Rotom-Wash,Ferrothorn,Heatran,Dragapult,Regieleki
Necrozma-Dusk-Mane,Yveltal,Eternatus,Groudon,Zacian-Crowned,Ditto
Dragapult,Melmetal,Slowking,Landorus-Therian,Tapu Bulu,Clefable
Victini,Tapu Koko,Landorus-Therian,Dragonite,Blissey,Corviknight
Kommo-o,Landorus-Therian,Zeraora,Grimmsnarl,Volcarona,Bisharp
Lycanroc-Dusk,Zeraora,Scizor,Hydreigon,Landorus-Therian,Clefable
Tapu Bulu,Scizor,Dragonite,Zeraora,Landorus-Therian,Hawlucha
Tapu Koko,Hawlucha,Zeraora,Garchomp,Landorus-Therian,Bisharp
Kartana,Slowking,Clefable,Garchomp,Corviknight,Dragapult
Victini,Tapu Koko,Scizor,Hydreigon,Landorus-Therian,Corviknight
Urshifu-Rapid-Strike,Dragapult,Slowking-Galar,Hydreigon,Corviknight,Landorus-Therian
Victini,Tapu Koko,Landorus-Therian,Dragonite,Blissey,Corviknight
Zeraora,Kyurem,Corviknight,Clefable,Landorus-Therian,Heatran
Pelipper,Barraskewda,Ferrothorn,Dragonite,Tapu Koko,Seismitoad
Urshifu-Rapid-Strike,Reuniclus,Clefable,Landorus-Therian,Corviknight,Dragapult
Grimmsnarl,Tornadus-Therian,Rillaboom,Dragapult,Volcarona,Landorus-Therian
Heatran,Clefable,Tapu Koko,Weavile,Garchomp,Corviknight
Mew,Garchomp,Kartana,Tapu Bulu,Hawlucha,Bisharp
Slowking,Pangoro,Mamoswine,Ninetales-Alola,Tornadus-Therian,Entei
Moltres-Galar,Dragapult,Garchomp,Melmetal,Rillaboom,Volcarona
Zapdos-Galar,Blissey,Melmetal,Garchomp,Regieleki,Weavile
Zapdos-Galar,Regieleki,Hippowdon,Blissey,Skarmory,Toxapex
Landorus-Therian,Dragonite,Urshifu-Rapid-Strike,Tapu Koko,Heatran,Bisharp
Tapu Lele,Tapu Koko,Heatran,Landorus-Therian,Rotom-Wash,Rillaboom
Garchomp,Tyranitar,Dracozolt,Corviknight,Slowking,Tangrowth
Reuniclus,Ferrothorn,Heatran,Dragapult,Tornadus-Therian,Buzzwole
Raboot,Kartana,Hippowdon,Dragapult,Slowking,Mandibuzz
Zeraora,Hydreigon,Garchomp,Tangrowth,Toxapex,Scizor
Ninetales-Alola,Landorus-Therian,Tyrantrum,Gengar,Moltres-Galar,Kartana
Heatran,Primarina,Ferrothorn,Landorus-Therian,Dragapult,Zapdos
Aerodactyl,Zapdos-Galar,Tornadus-Therian,Magnezone,Landorus-Therian,Urshifu-Rapid-Strike
Landorus-Therian,Dragapult,Toxapex,Heatran,Tornadus-Therian,Scizor
Dragapult,Rillaboom,Heatran,Landorus-Therian,Suicune,Mandibuzz
Tangrowth,Tapu Fini,Garchomp,Tornadus-Therian,Zeraora,Heatran
Alakazam,Ferrothorn,Heatran,Nidoking,Tornadus-Therian,Keldeo-Resolute
Dragapult,Magnezone,Slowking,Landorus-Therian,Zarude-Dada,Zapdos
Garchomp,Tapu Fini,Kartana,Volcarona,Chansey,Landorus-Therian
Slowbro,Krookodile,Dragapult,Zapdos,Ferrothorn,Chansey
Tapu Lele,Toxapex,Melmetal,Zeraora,Landorus-Therian,Corviknight
Scizor,Tapu Fini,Slowking-Galar,Tornadus-Therian,Landorus-Therian,Melmetal
Toxapex,Chansey,Ditto,Corviknight,Quagsire,Buzzwole
Terrakion,Slowking,Heatran,Tornadus-Therian,Garchomp,Tangrowth
Zeraora,Heatran,Landorus-Therian,Tapu Fini,Tornadus-Therian,Melmetal
Regidrago,Landorus-Therian,Volcarona,Ferrothorn,Hydreigon,Jirachi
Tyranitar,Volcarona,Tapu Fini,Landorus-Therian,Slowking-Galar,Dragonite
Heatran,Zamazenta-Crowned,Corviknight,Slowking,Landorus-Therian,Clefable
Zapdos-Galar,Melmetal,Garchomp,Zeraora,Rillaboom,Moltres-Galar
Lunala,Necrozma-Dusk-Mane,Ferrothorn,Yveltal,Eternatus,Groudon
Nidoking,Tornadus-Therian,Ferrothorn,Weavile,Garchomp,Tapu Fini
Dragapult,Urshifu-Rapid-Strike,Landorus-Therian,Blissey,Corviknight,Tapu Fini
Hippowdon,Blissey,Corviknight,Slowbro,Zamazenta-Crowned,Zapdos
Volcarona,Mamoswine,Dragapult,Bisharp,Zapdos-Galar,Zamazenta-Crowned
Tapu Lele,Zamazenta-Crowned,Rotom-Wash,Tyranitar,Excadrill,Tangrowth
Moltres,Aegislash,Slowbro,Blissey,Zamazenta-Crowned,Landorus-Therian
Garchomp,Ferrothorn,Zapdos,Urshifu-Rapid-Strike,Weavile,Volcanion
Torkoal,Victini,Venusaur,Garchomp,Corviknight,Clefable
Kyurem,Garchomp,Scizor,Moltres-Galar,Tapu Koko,Hawlucha
Grimmsnarl,Xerneas,Landorus-Therian,Zekrom,Zacian-Crowned,Necrozma-Dusk-Mane
Blacephalon,Tapu Fini,Weavile,Tornadus-Therian,Landorus-Therian,Ferrothorn
Sandaconda,Jirachi,Cloyster,Garchomp,Dragapult,Togekiss
Torkoal,Landorus-Therian,Heatran,Tapu Koko,Venusaur,Regieleki
Garchomp,Magnezone,Tapu Lele,Volcarona,Skarmory,Toxapex
Toxapex,Corviknight,Reuniclus,Clefable,Buzzwole,Garchomp
Landorus-Therian,Magnezone,Weavile,Tapu Koko,Dragonite,Zeraora
Grimmsnarl,Garchomp,Slowbro-Galar,Cloyster,Dragonite,Volcarona
Torkoal,Victini,Venusaur,Garchomp,Corviknight,Clefable
Mew,Grimmsnarl,Slowbro-Galar,Cloyster,Dragonite,Volcarona
Volcanion,Weavile,Landorus-Therian,Slowking-Galar,Buzzwole,Lycanroc-Dusk
Volcanion,Ferrothorn,Tapu Fini,Landorus-Therian,Regieleki,Bisharp
Mew,Volcarona,Kartana,Bisharp,Dragonite,Landorus-Therian
Victini,Slowbro,Corviknight,Hydreigon,Landorus-Therian,Zeraora
Uxie,Regidrago,Necrozma,Gengar,Urshifu-Rapid-Strike,Weavile
Uxie,Regidrago,Necrozma,Gengar,Urshifu-Rapid-Strike,Weavile
Reshiram,Yveltal,Zacian-Crowned,Necrozma-Dusk-Mane,Calyrex-Shadow,Kyurem-White
Toxapex,Blissey,Magearna,Umbreon,Zygarde,Celesteela
Magmortar,Gastrodon,Hatterene,Corviknight,Weavile,Blissey
Ninetales-Alola,Arctozolt,Mamoswine,Pangoro,Slowking,Skarmory
Corviknight,Dragapult,Clefable,Slowking,Weavile,Landorus-Therian
Corviknight,Clefable,Toxapex,Blissey,Dragonite,Hippowdon
Lycanroc-Dusk,Tapu Bulu,Kartana,Bisharp,Hawlucha,Dragapult
Lycanroc-Dusk,Tapu Koko,Bisharp,Azumarill,Slowbro-Galar,Dragapult
Garchomp,Toxapex,Dragapult,Urshifu-Rapid-Strike,Corviknight,Blissey
Landorus-Therian,Tapu Fini,Dragapult,Bisharp,Kartana,Terrakion
Garchomp,Tornadus-Therian,Blissey,Mew,Umbreon,Toxapex
Magearna,Marowak,Dragapult,Chandelure,Garchomp,Urshifu-Rapid-Strike
Sharpedo,Garchomp,Tapu Fini,Corviknight,Landorus-Therian,Dragapult
Urshifu-Rapid-Strike,Pelipper,Barraskewda,Tapu Koko,Landorus-Therian,Crawdaunt
Slowking-Galar,Buzzwole,Tapu Fini,Landorus-Therian,Dragapult,Weavile
Primarina,Landorus-Therian,Slowbro,Heatran,Weavile,Tangrowth
Primarina,Landorus-Therian,Slowbro,Heatran,Weavile,Tangrowth
Primarina,Landorus-Therian,Slowbro,Heatran,Weavile,Tangrowth
Primarina,Landorus-Therian,Slowbro,Heatran,Weavile,Tangrowth
Ninetales-Alola,Heatran,Dragapult,Scizor,Garchomp,Cloyster
Pelipper,Seismitoad,Zapdos,Ferrothorn,Barraskewda,Crawdaunt
Landorus-Therian,Ferrothorn,Urshifu-Rapid-Strike,Tornadus-Therian,Dragapult,Tapu Lele
Tapu Koko,Dragonite,Victini,Ferrothorn,Landorus-Therian,Clefable
Urshifu-Rapid-Strike,Tyranitar,Excadrill,Zapdos,Ferrothorn,Tapu Lele
Ninetales-Alola,Heatran,Landorus-Therian,Tapu Fini,Arctozolt,Kartana
Gastrodon,Blissey,Slowking-Galar,Toxapex,Clefable,Corviknight
Tyranitar,Clefable,Excadrill,Tangrowth,Mew,Rotom-Wash
Urshifu-Rapid-Strike,Heatran,Rotom-Wash,Landorus-Therian,Tapu Lele,Kartana
Mew,Rillaboom,Kartana,Bisharp,Garchomp,Tornadus-Therian
Garchomp,Azumarill,Landorus-Therian,Volcarona,Zamazenta-Crowned,Tapu Koko
Slurpuff,Landorus-Therian,Zacian,Necrozma-Dusk-Mane,Yveltal,Calyrex-Shadow
Ferrothorn,Marshadow,Kyogre,Yveltal,Eternatus,Necrozma-Dusk-Mane
Mew,Togekiss,Melmetal,Zeraora,Landorus-Therian,Weavile
Tyranitar,Excadrill,Skarmory,Tornadus-Therian,Slowbro,Amoonguss
Tapu Koko,Magnezone,Kartana,Slowking,Hippowdon,Mandibuzz
Corviknight,Dragonite,Gastrodon-East,Heatran,Dragapult,Weavile
Grimmsnarl,Mew,Dragapult,Landorus-Therian,Volcarona,Zeraora
Tapu Lele,Landorus-Therian,Dragapult,Corviknight,Tapu Fini,Slowking-Galar
Heatran,Landorus-Therian,Kyurem,Tapu Bulu,Kartana,Dragapult
Tornadus-Therian,Ferrothorn,Slowbro,Rillaboom,Weavile,Garchomp
Raikou,Sirfetch’d,Ferrothorn,Dragapult,Landorus-Therian,Corviknight
Exploud,Keldeo-Resolute,Weavile,Landorus-Therian,Aegislash,Tornadus-Therian
Ninetales-Alola,Cloyster,Garchomp,Volcarona,Slowking-Galar,Corviknight
Slowking-Galar,Weavile,Buzzwole,Landorus-Therian,Dragapult,Heatran
Magnezone,Kartana,Landorus-Therian,Weavile,Tornadus-Therian,Tapu Fini
Excadrill,Landorus-Therian,Yveltal,Necrozma-Dusk-Mane,Calyrex-Shadow,Eternatus
Pelipper,Barraskewda,Volcanion,Ferrothorn,Landorus-Therian,Zapdos
Aegislash,Umbreon,Dragonite,Magnezone,Toxapex,Swampert
Klefki,Urshifu-Rapid-Strike,Kyurem,Blacephalon,Tapu Koko,Hawlucha
Zeraora,Ferrothorn,Volcarona,Hydreigon,Landorus-Therian,Tapu Fini
Tapu Koko,Scizor,Rillaboom,Victini,Urshifu-Rapid-Strike,Diggersby
Galvantula,Tapu Bulu,Corviknight,Clefable,Garchomp,Weavile
Landorus-Therian,Corviknight,Tentacruel,Zeraora,Dragapult,Volcarona
Blaziken,Tapu Lele,Zeraora,Ferrothorn,Landorus-Therian,Mantine
Ferrothorn,Tapu Fini,Garchomp,Tapu Koko,Tornadus-Therian,Heatran
Heatran,Tapu Bulu,Urshifu-Rapid-Strike,Landorus-Therian,Corviknight,Weavile
Volcarona,Magnezone,Rillaboom,Landorus-Therian,Dragapult,Urshifu-Rapid-Strike
Ferrothorn,Tornadus-Therian,Zapdos-Galar,Kartana,Kyurem,Garchomp
Corviknight,Heatran,Toxapex,Tapu Bulu,Kartana,Garchomp
Kyurem,Rotom-Wash,Heatran,Clefable,Landorus-Therian,Dragapult
Zarude-Dada,Moltres,Weavile,Ninjask,Grimmsnarl,Magearna
Tapu Koko,Scyther,Magneton,Munchlax,Omanyte,Kyogre
Ferroseed,Carvanha,Zacian-Crowned,Kyogre,Magneton,Rhydon
Carvanha,Haunter,Scyther,Electabuzz,Rhydon,Wailmer
Rhydon,Magneton,Zacian-Crowned,Scyther,Electabuzz,Pawniard
Sandshrew-Alola,Electabuzz,Swirlix,Magneton,Zacian-Crowned,Rhydon
Electabuzz,Wailmer,Chansey,Rhydon,Doublade,Vullaby
Lileep,Onix,Magneton,Doublade,Rhydon,Vullaby
Tapu Lele,Blacephalon,Slowbro,Ferrothorn,Mandibuzz,Landorus-Therian
Shuckle,Bisharp,Zapdos-Galar,Garchomp,Tornadus-Therian,Dragapult
Ninetales-Alola,Bisharp,Dragapult,Zeraora,Volcarona,Garchomp
Hippowdon,Garchomp,Dracozolt,Excadrill,Tangrowth,Slowking
Swampert,Ninetales-Alola,Tapu Lele,Hawlucha,Volcarona,Zeraora
Clefable,Dragapult,Urshifu-Rapid-Strike,Heatran,Landorus-Therian,Zeraora
Tapu Fini,Weavile,Landorus-Therian,Slowking-Galar,Kartana,Dragonite
Landorus-Therian,Urshifu-Rapid-Strike,Tapu Koko,Kyurem,Tornadus-Therian,Melmetal
Hatterene,Slowbro,Porygon2,Conkeldurr,Marowak-Alola,Melmetal
Mamoswine,Magnezone,Garchomp,Dragonite,Tapu Fini,Scizor
Delibird,Volcarona,Tapu Koko,Hawlucha,Celesteela,Mew
Blaziken,Weavile,Garchomp,Ninetales-Alola,Tapu Fini,Ferrothorn
Garchomp,Magnezone,Zeraora,Blissey,Tapu Fini,Tangrowth
Dragapult,Magnezone,Blissey,Landorus-Therian,Tapu Lele,Umbreon
Slowking,Tangrowth,Landorus-Therian,Zeraora,Urshifu-Rapid-Strike,Blissey
Tangrowth,Blissey,Dragapult,Urshifu-Rapid-Strike,Corviknight,Zeraora
Ferrothorn,Toxapex,Blissey,Landorus-Therian,Tapu Koko,Hydreigon
Blacephalon,Dragapult,Landorus-Therian,Corviknight,Toxapex,Tyranitar
Dragonite,Magnezone,Corviknight,Tapu Fini,Kartana,Garchomp
Dragonite,Magnezone,Corviknight,Tapu Fini,Kartana,Garchomp
Venusaur,Torkoal,Weavile,Heatran,Landorus-Therian,Toxapex
Zapdos-Galar,Aegislash,Tapu Fini,Landorus-Therian,Heatran,Tapu Lele
Buzzwole,Slowbro,Mandibuzz,Heatran,Zeraora,Blissey
Thwackey,Drilbur,Koffing,Raboot,Swirlix,Wartortle
Mew,Cloyster,Moltres-Galar,Dragapult,Scizor,Hydreigon
Skarmory,Garchomp,Cloyster,Volcarona,Tapu Koko,Dragonite
Regieleki,Cloyster,Moltres-Galar,Dragapult,Scizor,Landorus-Therian
Regieleki,Cloyster,Landorus-Therian,Mew,Weavile,Volcarona
Weavile,Landorus-Therian,Scizor,Magnezone,Tapu Fini,Dragapult
Toxapex,Blissey,Corviknight,Slowking,Kartana,Quagsire
Corviknight,Gastrodon,Clefable,Toxapex,Slowking-Galar,Blissey
Tapu Lele,Blacephalon,Landorus-Therian,Toxapex,Blissey,Corviknight
Tapu Lele,Blacephalon,Landorus-Therian,Toxapex,Blissey,Corviknight
