Pokémon,1º tipo,2º tipo,Sprite
Deoxys,https://play.pokemonshowdown.com/sprites/types/Psychic.png,-,https://play.pokemonshowdown.com/sprites/gen5/deoxys.png
Deoxys-Attack,https://play.pokemonshowdown.com/sprites/types/Psychic.png,-,https://play.pokemonshowdown.com/sprites/gen5/deoxys-attack.png
Deoxys-Defense,https://play.pokemonshowdown.com/sprites/types/Psychic.png,-,https://play.pokemonshowdown.com/sprites/gen5/deoxys-defense.png
Deoxys-Speed,https://play.pokemonshowdown.com/sprites/types/Psychic.png,-,https://play.pokemonshowdown.com/sprites/gen5/deoxys-speed.png
Turtwig,https://play.pokemonshowdown.com/sprites/types/Grass.png,-,https://play.pokemonshowdown.com/sprites/gen5/turtwig.png
Grotle,https://play.pokemonshowdown.com/sprites/types/Grass.png,-,https://play.pokemonshowdown.com/sprites/gen5/grotle.png
Torterra,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/gen5/torterra.png
Chimchar,https://play.pokemonshowdown.com/sprites/types/Fire.png,-,https://play.pokemonshowdown.com/sprites/gen5/chimchar.png
Monferno,https://play.pokemonshowdown.com/sprites/types/Fire.png,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/gen5/monferno.png
Infernape,https://play.pokemonshowdown.com/sprites/types/Fire.png,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/gen5/infernape.png
Piplup,https://play.pokemonshowdown.com/sprites/types/Water.png,-,https://play.pokemonshowdown.com/sprites/gen5/piplup.png
Prinplup,https://play.pokemonshowdown.com/sprites/types/Water.png,-,https://play.pokemonshowdown.com/sprites/gen5/prinplup.png
Empoleon,https://play.pokemonshowdown.com/sprites/types/Water.png,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/gen5/empoleon.png
Starly,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/starly.png
Staravia,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/staravia.png
Staraptor,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/staraptor.png
Bidoof,https://play.pokemonshowdown.com/sprites/types/Normal.png,-,https://play.pokemonshowdown.com/sprites/gen5/bidoof.png
Bibarel,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/types/Water.png,https://play.pokemonshowdown.com/sprites/gen5/bibarel.png
Kricketot,https://play.pokemonshowdown.com/sprites/types/Bug.png,-,https://play.pokemonshowdown.com/sprites/gen5/kricketot.png
Kricketune,https://play.pokemonshowdown.com/sprites/types/Bug.png,-,https://play.pokemonshowdown.com/sprites/gen5/kricketune.png
Shinx,https://play.pokemonshowdown.com/sprites/types/Electric.png,-,https://play.pokemonshowdown.com/sprites/gen5/shinx.png
Luxio,https://play.pokemonshowdown.com/sprites/types/Electric.png,-,https://play.pokemonshowdown.com/sprites/gen5/luxio.png
Luxray,https://play.pokemonshowdown.com/sprites/types/Electric.png,-,https://play.pokemonshowdown.com/sprites/gen5/luxray.png
Budew,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/types/Poison.png,https://play.pokemonshowdown.com/sprites/gen5/budew.png
Roserade,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/types/Poison.png,https://play.pokemonshowdown.com/sprites/gen5/roserade.png
Cranidos,https://play.pokemonshowdown.com/sprites/types/Rock.png,-,https://play.pokemonshowdown.com/sprites/gen5/cranidos.png
Rampardos,https://play.pokemonshowdown.com/sprites/types/Rock.png,-,https://play.pokemonshowdown.com/sprites/gen5/rampardos.png
Shieldon,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/gen5/shieldon.png
Bastiodon,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/gen5/bastiodon.png
Burmy,https://play.pokemonshowdown.com/sprites/types/Bug.png,-,https://play.pokemonshowdown.com/sprites/gen5/burmy.png
Wormadam,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/gen5/wormadam.png
Wormadam-Sandy,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/gen5/wormadam-sandy.png
Wormadam-Trash,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/gen5/wormadam-trash.png
Mothim,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/mothim.png
Combee,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/combee.png
Vespiquen,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/vespiquen.png
Pachirisu,https://play.pokemonshowdown.com/sprites/types/Electric.png,-,https://play.pokemonshowdown.com/sprites/gen5/pachirisu.png
Buizel,https://play.pokemonshowdown.com/sprites/types/Water.png,-,https://play.pokemonshowdown.com/sprites/gen5/buizel.png
Floatzel,https://play.pokemonshowdown.com/sprites/types/Water.png,-,https://play.pokemonshowdown.com/sprites/gen5/floatzel.png
Cherubi,https://play.pokemonshowdown.com/sprites/types/Grass.png,-,https://play.pokemonshowdown.com/sprites/gen5/cherubi.png
Cherrim,https://play.pokemonshowdown.com/sprites/types/Grass.png,-,https://play.pokemonshowdown.com/sprites/gen5/cherrim.png
Cherrim-Sunshine,https://play.pokemonshowdown.com/sprites/types/Grass.png,-,https://play.pokemonshowdown.com/sprites/gen5/cherrim-sunshine.png
Shellos,https://play.pokemonshowdown.com/sprites/types/Water.png,-,https://play.pokemonshowdown.com/sprites/gen5/shellos.png
Gastrodon,https://play.pokemonshowdown.com/sprites/types/Water.png,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/gen5/gastrodon.png
Ambipom,https://play.pokemonshowdown.com/sprites/types/Normal.png,-,https://play.pokemonshowdown.com/sprites/gen5/ambipom.png
Drifloon,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/drifloon.png
Drifblim,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/drifblim.png
Buneary,https://play.pokemonshowdown.com/sprites/types/Normal.png,-,https://play.pokemonshowdown.com/sprites/gen5/buneary.png
Lopunny,https://play.pokemonshowdown.com/sprites/types/Normal.png,-,https://play.pokemonshowdown.com/sprites/gen5/lopunny.png
Lopunny-Mega,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/gen5/lopunny-mega.png
Mismagius,https://play.pokemonshowdown.com/sprites/types/Ghost.png,-,https://play.pokemonshowdown.com/sprites/gen5/mismagius.png
Honchkrow,https://play.pokemonshowdown.com/sprites/types/Dark.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/honchkrow.png
Glameow,https://play.pokemonshowdown.com/sprites/types/Normal.png,-,https://play.pokemonshowdown.com/sprites/gen5/glameow.png
Purugly,https://play.pokemonshowdown.com/sprites/types/Normal.png,-,https://play.pokemonshowdown.com/sprites/gen5/purugly.png
Chingling,https://play.pokemonshowdown.com/sprites/types/Psychic.png,-,https://play.pokemonshowdown.com/sprites/gen5/chingling.png
Stunky,https://play.pokemonshowdown.com/sprites/types/Poison.png,https://play.pokemonshowdown.com/sprites/types/Dark.png,https://play.pokemonshowdown.com/sprites/gen5/stunky.png
Skuntank,https://play.pokemonshowdown.com/sprites/types/Poison.png,https://play.pokemonshowdown.com/sprites/types/Dark.png,https://play.pokemonshowdown.com/sprites/gen5/skuntank.png
Bronzor,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/types/Psychic.png,https://play.pokemonshowdown.com/sprites/gen5/bronzor.png
Bronzong,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/types/Psychic.png,https://play.pokemonshowdown.com/sprites/gen5/bronzong.png
Bonsly,https://play.pokemonshowdown.com/sprites/types/Rock.png,-,https://play.pokemonshowdown.com/sprites/gen5/bonsly.png
Mime Jr.,https://play.pokemonshowdown.com/sprites/types/Psychic.png,https://play.pokemonshowdown.com/sprites/types/Fairy.png,https://play.pokemonshowdown.com/sprites/gen5/mimejr.png
Happiny,https://play.pokemonshowdown.com/sprites/types/Normal.png,-,https://play.pokemonshowdown.com/sprites/gen5/happiny.png
Chatot,https://play.pokemonshowdown.com/sprites/types/Normal.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/chatot.png
Spiritomb,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/types/Dark.png,https://play.pokemonshowdown.com/sprites/gen5/spiritomb.png
Gible,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/gen5/gible.png
Gabite,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/gen5/gabite.png
Garchomp,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/gen5/garchomp.png
Garchomp-Mega,https://play.pokemonshowdown.com/sprites/types/Dragon.png,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/gen5/garchomp-mega.png
Munchlax,https://play.pokemonshowdown.com/sprites/types/Normal.png,-,https://play.pokemonshowdown.com/sprites/gen5/munchlax.png
Riolu,https://play.pokemonshowdown.com/sprites/types/Fighting.png,-,https://play.pokemonshowdown.com/sprites/gen5/riolu.png
Lucario,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/gen5/lucario.png
Lucario-Mega,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/gen5/lucario-mega.png
Hippopotas,https://play.pokemonshowdown.com/sprites/types/Ground.png,-,https://play.pokemonshowdown.com/sprites/gen5/hippopotas.png
Hippowdon,https://play.pokemonshowdown.com/sprites/types/Ground.png,-,https://play.pokemonshowdown.com/sprites/gen5/hippowdon.png
Skorupi,https://play.pokemonshowdown.com/sprites/types/Poison.png,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/gen5/skorupi.png
Drapion,https://play.pokemonshowdown.com/sprites/types/Poison.png,https://play.pokemonshowdown.com/sprites/types/Dark.png,https://play.pokemonshowdown.com/sprites/gen5/drapion.png
Croagunk,https://play.pokemonshowdown.com/sprites/types/Poison.png,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/gen5/croagunk.png
Toxicroak,https://play.pokemonshowdown.com/sprites/types/Poison.png,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/gen5/toxicroak.png
Carnivine,https://play.pokemonshowdown.com/sprites/types/Grass.png,-,https://play.pokemonshowdown.com/sprites/gen5/carnivine.png
Finneon,https://play.pokemonshowdown.com/sprites/types/Water.png,-,https://play.pokemonshowdown.com/sprites/gen5/finneon.png
Lumineon,https://play.pokemonshowdown.com/sprites/types/Water.png,-,https://play.pokemonshowdown.com/sprites/gen5/lumineon.png
Mantyke,https://play.pokemonshowdown.com/sprites/types/Water.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/mantyke.png
Snover,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/types/Ice.png,https://play.pokemonshowdown.com/sprites/gen5/snover.png
Abomasnow,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/types/Ice.png,https://play.pokemonshowdown.com/sprites/gen5/abomasnow.png
Abomasnow-Mega,https://play.pokemonshowdown.com/sprites/types/Grass.png,https://play.pokemonshowdown.com/sprites/types/Ice.png,https://play.pokemonshowdown.com/sprites/gen5/abomasnow-mega.png
Weavile,https://play.pokemonshowdown.com/sprites/types/Dark.png,https://play.pokemonshowdown.com/sprites/types/Ice.png,https://play.pokemonshowdown.com/sprites/gen5/weavile.png
Magnezone,https://play.pokemonshowdown.com/sprites/types/Electric.png,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/gen5/magnezone.png
Lickilicky,https://play.pokemonshowdown.com/sprites/types/Normal.png,-,https://play.pokemonshowdown.com/sprites/gen5/lickilicky.png
Rhyperior,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/gen5/rhyperior.png
Tangrowth,https://play.pokemonshowdown.com/sprites/types/Grass.png,-,https://play.pokemonshowdown.com/sprites/gen5/tangrowth.png
Electivire,https://play.pokemonshowdown.com/sprites/types/Electric.png,-,https://play.pokemonshowdown.com/sprites/gen5/electivire.png
Magmortar,https://play.pokemonshowdown.com/sprites/types/Fire.png,-,https://play.pokemonshowdown.com/sprites/gen5/magmortar.png
Togekiss,https://play.pokemonshowdown.com/sprites/types/Fairy.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/togekiss.png
Yanmega,https://play.pokemonshowdown.com/sprites/types/Bug.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/yanmega.png
Leafeon,https://play.pokemonshowdown.com/sprites/types/Grass.png,-,https://play.pokemonshowdown.com/sprites/gen5/leafeon.png
Glaceon,https://play.pokemonshowdown.com/sprites/types/Ice.png,-,https://play.pokemonshowdown.com/sprites/gen5/glaceon.png
Gliscor,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/gliscor.png
Mamoswine,https://play.pokemonshowdown.com/sprites/types/Ice.png,https://play.pokemonshowdown.com/sprites/types/Ground.png,https://play.pokemonshowdown.com/sprites/gen5/mamoswine.png
Porygon-Z,https://play.pokemonshowdown.com/sprites/types/Normal.png,-,https://play.pokemonshowdown.com/sprites/gen5/porygonz.png
Gallade,https://play.pokemonshowdown.com/sprites/types/Psychic.png,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/gen5/gallade.png
Gallade-Mega,https://play.pokemonshowdown.com/sprites/types/Psychic.png,https://play.pokemonshowdown.com/sprites/types/Fighting.png,https://play.pokemonshowdown.com/sprites/gen5/gallade-mega.png
Probopass,https://play.pokemonshowdown.com/sprites/types/Rock.png,https://play.pokemonshowdown.com/sprites/types/Steel.png,https://play.pokemonshowdown.com/sprites/gen5/probopass.png
Dusknoir,https://play.pokemonshowdown.com/sprites/types/Ghost.png,-,https://play.pokemonshowdown.com/sprites/gen5/dusknoir.png
Froslass,https://play.pokemonshowdown.com/sprites/types/Ice.png,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/gen5/froslass.png
Rotom,https://play.pokemonshowdown.com/sprites/types/Electric.png,https://play.pokemonshowdown.com/sprites/types/Ghost.png,https://play.pokemonshowdown.com/sprites/gen5/rotom.png
Rotom-Heat,https://play.pokemonshowdown.com/sprites/types/Electric.png,https://play.pokemonshowdown.com/sprites/types/Fire.png,https://play.pokemonshowdown.com/sprites/gen5/rotom-heat.png
Rotom-Wash,https://play.pokemonshowdown.com/sprites/types/Electric.png,https://play.pokemonshowdown.com/sprites/types/Water.png,https://play.pokemonshowdown.com/sprites/gen5/rotom-wash.png
Rotom-Frost,https://play.pokemonshowdown.com/sprites/types/Electric.png,https://play.pokemonshowdown.com/sprites/types/Ice.png,https://play.pokemonshowdown.com/sprites/gen5/rotom-frost.png
Rotom-Fan,https://play.pokemonshowdown.com/sprites/types/Electric.png,https://play.pokemonshowdown.com/sprites/types/Flying.png,https://play.pokemonshowdown.com/sprites/gen5/rotom-fan.png
